RecordKey	DueDate	Indicator	Memo	ProjectCode	Reference2	ReferenceDate	Reference	Series	StampTax	StornoDate	TaxDate
RecordKey	DueDate	Indicator	Memo	ProjectCode	Reference2	ReferenceDate	Reference	Series	StampTax	StornoDate	TaxDate
10577	20141219		Poliza de Depósitos Tienda No. 42	042	60050388	20141219					20141219
10575	20141219		Poliza de Depósitos Tienda No. 42	042	42602	20141219					20141219
10579	20141219		Poliza de Depósitos Tienda No. 42	042	881753	20141219					20141219
10576	20141219		Poliza de Depósitos Tienda No. 42	042	479.99	20141219					20141219
10580	20141219		Poliza de Depósitos Tienda No. 42	042	9562893	20141219					20141219
10584	20141220		Poliza de Depósitos Tienda No. 42	042	187278	20141220					20141220
10588	20141220		Poliza de Depósitos Tienda No. 42	042	288869	20141220					20141220
10592	20141220		Poliza de Depósitos Tienda No. 42	042	646264	20141220					20141220
10596	20141220		Poliza de Depósitos Tienda No. 42	042	9562894	20141220					20141220
10583	20141220		Poliza de Depósitos Tienda No. 42	042	177696	20141220					20141220
10587	20141220		Poliza de Depósitos Tienda No. 42	042	232368	20141220					20141220
10591	20141220		Poliza de Depósitos Tienda No. 42	042	491380	20141220					20141220
10595	20141220		Poliza de Depósitos Tienda No. 42	042	872260	20141220					20141220
10581	20141220		Poliza de Depósitos Tienda No. 42	042	019730	20141220					20141220
10585	20141220		Poliza de Depósitos Tienda No. 42	042	196365	20141220					20141220
10589	20141220		Poliza de Depósitos Tienda No. 42	042	353344	20141220					20141220
10593	20141220		Poliza de Depósitos Tienda No. 42	042	686665	20141220					20141220
10582	20141220		Poliza de Depósitos Tienda No. 42	042	082390	20141220					20141220
10586	20141220		Poliza de Depósitos Tienda No. 42	042	2111407	20141220					20141220
10590	20141220		Poliza de Depósitos Tienda No. 42	042	420808	20141220					20141220
10594	20141220		Poliza de Depósitos Tienda No. 42	042	840739	20141220					20141220
10598	20141221		Poliza de Depósitos Tienda No. 42	042	016170	20141221					20141221
10602	20141221		Poliza de Depósitos Tienda No. 42	042	225500	20141221					20141221
10606	20141221		Poliza de Depósitos Tienda No. 42	042	644290	20141221					20141221
10610	20141221		Poliza de Depósitos Tienda No. 42	042	787516	20141221					20141221
10597	20141221		Poliza de Depósitos Tienda No. 42	042	006005	20141221					20141221
10601	20141221		Poliza de Depósitos Tienda No. 42	042	204199	20141221					20141221
10605	20141221		Poliza de Depósitos Tienda No. 42	042	456625	20141221					20141221
10609	20141221		Poliza de Depósitos Tienda No. 42	042	775795	20141221					20141221
10613	20141221		Poliza de Depósitos Tienda No. 42	042	976337	20141221					20141221
10599	20141221		Poliza de Depósitos Tienda No. 42	042	027074	20141221					20141221
10603	20141221		Poliza de Depósitos Tienda No. 42	042	264323	20141221					20141221
10607	20141221		Poliza de Depósitos Tienda No. 42	042	684108	20141221					20141221
10611	20141221		Poliza de Depósitos Tienda No. 42	042	9562897	20141221					20141221
10600	20141221		Poliza de Depósitos Tienda No. 42	042	120480	20141221					20141221
10604	20141221		Poliza de Depósitos Tienda No. 42	042	294831	20141221					20141221
10608	20141221		Poliza de Depósitos Tienda No. 42	042	750996	20141221					20141221
10612	20141221		Poliza de Depósitos Tienda No. 42	042	974188	20141221					20141221
10616	20141222		Poliza de Depósitos Tienda No. 42	042	060518	20141222					20141222
10620	20141222		Poliza de Depósitos Tienda No. 42	042	262118	20141222					20141222
10615	20141222		Poliza de Depósitos Tienda No. 42	042	060274	20141222					20141222
10619	20141222		Poliza de Depósitos Tienda No. 42	042	250409	20141222					20141222
10623	20141222		Poliza de Depósitos Tienda No. 42	042	9562898	20141222					20141222
10617	20141222		Poliza de Depósitos Tienda No. 42	042	147139	20141222					20141222
10621	20141222		Poliza de Depósitos Tienda No. 42	042	267445	20141222					20141222
10614	20141222		Poliza de Depósitos Tienda No. 42	042	029140	20141222					20141222
10618	20141222		Poliza de Depósitos Tienda No. 42	042	226246	20141222					20141222
10622	20141222		Poliza de Depósitos Tienda No. 42	042	381126	20141222					20141222
10626	20141223		Poliza de Depósitos Tienda No. 42	042	014058	20141223					20141223
10630	20141223		Poliza de Depósitos Tienda No. 42	042	179222	20141223					20141223
10634	20141223		Poliza de Depósitos Tienda No. 42	042	221257	20141223					20141223
10638	20141223		Poliza de Depósitos Tienda No. 42	042	584513	20141223					20141223
10625	20141223		Poliza de Depósitos Tienda No. 42	042	000429	20141223					20141223
10629	20141223		Poliza de Depósitos Tienda No. 42	042	1432425	20141223					20141223
10633	20141223		Poliza de Depósitos Tienda No. 42	042	213450	20141223					20141223
10637	20141223		Poliza de Depósitos Tienda No. 42	042	312914	20141223					20141223
10627	20141223		Poliza de Depósitos Tienda No. 42	042	016036	20141223					20141223
10631	20141223		Poliza de Depósitos Tienda No. 42	042	179930	20141223					20141223
10635	20141223		Poliza de Depósitos Tienda No. 42	042	250474	20141223					20141223
10639	20141223		Poliza de Depósitos Tienda No. 42	042	669894	20141223					20141223
10624	20141223		Poliza de Depósitos Tienda No. 42	042	000428	20141223					20141223
10628	20141223		Poliza de Depósitos Tienda No. 42	042	115945	20141223					20141223
10632	20141223		Poliza de Depósitos Tienda No. 42	042	181018	20141223					20141223
10636	20141223		Poliza de Depósitos Tienda No. 42	042	298934	20141223					20141223
10640	20141223		Poliza de Depósitos Tienda No. 42	042	9562900	20141223					20141223
10644	20141224		Poliza de Depósitos Tienda No. 42	042	593791	20141224					20141224
10648	20141224		Poliza de Depósitos Tienda No. 42	042	856204	20141224					20141224
10643	20141224		Poliza de Depósitos Tienda No. 42	042	34515	20141224					20141224
10647	20141224		Poliza de Depósitos Tienda No. 42	042	846341	20141224					20141224
10641	20141224		Poliza de Depósitos Tienda No. 42	042	028426	20141224					20141224
10645	20141224		Poliza de Depósitos Tienda No. 42	042	662089	20141224					20141224
10649	20141224		Poliza de Depósitos Tienda No. 42	042	878463	20141224					20141224
10642	20141224		Poliza de Depósitos Tienda No. 42	042	301631	20141224					20141224
10646	20141224		Poliza de Depósitos Tienda No. 42	042	737300	20141224					20141224
10650	20141224		Poliza de Depósitos Tienda No. 42	042	9562901	20141224					20141224
10654	20141226		Poliza de Depósitos Tienda No. 42	042	572715	20141226					20141226
10653	20141226		Poliza de Depósitos Tienda No. 42	042	2653348	20141226					20141226
10651	20141226		Poliza de Depósitos Tienda No. 42	042	070022	20141226					20141226
10652	20141226		Poliza de Depósitos Tienda No. 42	042	238368	20141226					20141226
10656	20141227		Poliza de Depósitos Tienda No. 42	042	090459	20141227					20141227
10660	20141227		Poliza de Depósitos Tienda No. 42	042	94729	20141227					20141227
10655	20141227		Poliza de Depósitos Tienda No. 42	042	044379	20141227					20141227
10659	20141227		Poliza de Depósitos Tienda No. 42	042	741506	20141227					20141227
10657	20141227		Poliza de Depósitos Tienda No. 42	042	2653351	20141227					20141227
10658	20141227		Poliza de Depósitos Tienda No. 42	042	499033	20141227					20141227
10662	20141228		Poliza de Depósitos Tienda No. 42	042	019681	20141228					20141228
10666	20141228		Poliza de Depósitos Tienda No. 42	042	231581	20141228					20141228
10670	20141228		Poliza de Depósitos Tienda No. 42	042	674892	20141228					20141228
10661	20141228		Poliza de Depósitos Tienda No. 42	042	000494	20141228					20141228
10665	20141228		Poliza de Depósitos Tienda No. 42	042	160174	20141228					20141228
10669	20141228		Poliza de Depósitos Tienda No. 42	042	594991	20141228					20141228
10663	20141228		Poliza de Depósitos Tienda No. 42	042	044354	20141228					20141228
10667	20141228		Poliza de Depósitos Tienda No. 42	042	2653352	20141228					20141228
10671	20141228		Poliza de Depósitos Tienda No. 42	042	785840	20141228					20141228
10664	20141228		Poliza de Depósitos Tienda No. 42	042	153244	20141228					20141228
10668	20141228		Poliza de Depósitos Tienda No. 42	042	41726	20141228					20141228
10672	20141229		Poliza de Depósitos Tienda No. 42	042	050101	20141229					20141229
10673	20141229		Poliza de Depósitos Tienda No. 42	042	1431010	20141229					20141229
10674	20141229		Poliza de Depósitos Tienda No. 42	042	217564	20141229					20141229
10678	20141230		Poliza de Depósitos Tienda No. 42	042	632632	20141230					20141230
10677	20141230		Poliza de Depósitos Tienda No. 42	042	6306D	20141230					20141230
10676	20141230		Poliza de Depósitos Tienda No. 42	042	088921	20141230					20141230
10675	20141230		Poliza de Depósitos Tienda No. 42	042	082679	20141230					20141230
10679	20141230		Poliza de Depósitos Tienda No. 42	042	65693754	20141230					20141230
10683	20141231		Poliza de Depósitos Tienda No. 42	042	261249	20141231					20141231
10680	20141231		Poliza de Depósitos Tienda No. 42	042	1431012	20141231					20141231
10684	20141231		Poliza de Depósitos Tienda No. 42	042	262206	20141231					20141231
10681	20141231		Poliza de Depósitos Tienda No. 42	042	234422	20141231					20141231
10685	20141231		Poliza de Depósitos Tienda No. 42	042	724281	20141231					20141231
10682	20141231		Poliza de Depósitos Tienda No. 42	042	245891	20141231					20141231
10686	20141201		Poliza de Depósitos Tienda No. 43	043	56592160	20141201					20141201
10689	20141202		Poliza de Depósitos Tienda No. 43	043	665822	20141202					20141202
10688	20141202		Poliza de Depósitos Tienda No. 43	043	56592161	20141202					20141202
10687	20141202		Poliza de Depósitos Tienda No. 43	043	099071	20141202					20141202
10691	20141203		Poliza de Depósitos Tienda No. 43	043	56592162	20141203					20141203
10690	20141203		Poliza de Depósitos Tienda No. 43	043	455202	20141203					20141203
10693	20141204		Poliza de Depósitos Tienda No. 43	043	56592163	20141204					20141204
10692	20141204		Poliza de Depósitos Tienda No. 43	043	279952	20141204					20141204
10696	20141205		Poliza de Depósitos Tienda No. 43	043	56592164	20141205					20141205
10695	20141205		Poliza de Depósitos Tienda No. 43	043	424336	20141205					20141205
10697	20141205		Poliza de Depósitos Tienda No. 43	043	851035	20141205					20141205
10694	20141205		Poliza de Depósitos Tienda No. 43	043	219832	20141205					20141205
10698	20141205		Poliza de Depósitos Tienda No. 43	043	895237	20141205					20141205
10702	20141206		Poliza de Depósitos Tienda No. 43	043	249698	20141206					20141206
10701	20141206		Poliza de Depósitos Tienda No. 43	043	240070	20141206					20141206
10699	20141206		Poliza de Depósitos Tienda No. 43	043	021138	20141206					20141206
10703	20141206		Poliza de Depósitos Tienda No. 43	043	56592165	20141206					20141206
10700	20141206		Poliza de Depósitos Tienda No. 43	043	171343	20141206					20141206
10704	20141207		Poliza de Depósitos Tienda No. 43	043	212326	20141207					20141207
10708	20141207		Poliza de Depósitos Tienda No. 43	043	738617	20141207					20141207
10707	20141207		Poliza de Depósitos Tienda No. 43	043	56592168	20141207					20141207
10705	20141207		Poliza de Depósitos Tienda No. 43	043	290772	20141207					20141207
10706	20141207		Poliza de Depósitos Tienda No. 43	043	371593	20141207					20141207
10710	20141208		Poliza de Depósitos Tienda No. 43	043	417545	20141208					20141208
10714	20141208		Poliza de Depósitos Tienda No. 43	043	646353	20141208					20141208
10709	20141208		Poliza de Depósitos Tienda No. 43	043	280999	20141208					20141208
10713	20141208		Poliza de Depósitos Tienda No. 43	043	632562	20141208					20141208
10711	20141208		Poliza de Depósitos Tienda No. 43	043	548746	20141208					20141208
10712	20141208		Poliza de Depósitos Tienda No. 43	043	56592169	20141208					20141208
10715	20141209		Poliza de Depósitos Tienda No. 43	043	56592170	20141209					20141209
10716	20141210		Poliza de Depósitos Tienda No. 43	043	180736	20141210					20141210
10717	20141210		Poliza de Depósitos Tienda No. 43	043	56592171	20141210					20141210
10718	20141211		Poliza de Depósitos Tienda No. 43	043	165198	20141211					20141211
10720	20141211		Poliza de Depósitos Tienda No. 43	043	60053732	20141211					20141211
10719	20141211		Poliza de Depósitos Tienda No. 43	043	56592173	20141211					20141211
10723	20141212		Poliza de Depósitos Tienda No. 43	043	346065	20141212					20141212
10724	20141212		Poliza de Depósitos Tienda No. 43	043	351469	20141212					20141212
10722	20141212		Poliza de Depósitos Tienda No. 43	043	340727	20141212					20141212
10726	20141212		Poliza de Depósitos Tienda No. 43	043	60051056	20141212					20141212
10721	20141212		Poliza de Depósitos Tienda No. 43	043	219010	20141212					20141212
10725	20141212		Poliza de Depósitos Tienda No. 43	043	56592174	20141212					20141212
10729	20141213		Poliza de Depósitos Tienda No. 43	043	010717	20141213					20141213
10733	20141213		Poliza de Depósitos Tienda No. 43	043	055233	20141213					20141213
10737	20141213		Poliza de Depósitos Tienda No. 43	043	64479710	20141213					20141213
10730	20141213		Poliza de Depósitos Tienda No. 43	043	047248	20141213					20141213
10734	20141213		Poliza de Depósitos Tienda No. 43	043	0860077	20141213					20141213
10738	20141213		Poliza de Depósitos Tienda No. 43	043	718993	20141213					20141213
10728	20141213		Poliza de Depósitos Tienda No. 43	043	009806	20141213					20141213
10732	20141213		Poliza de Depósitos Tienda No. 43	043	052550	20141213					20141213
10736	20141213		Poliza de Depósitos Tienda No. 43	043	551737	20141213					20141213
10727	20141213		Poliza de Depósitos Tienda No. 43	043	008421	20141213					20141213
10731	20141213		Poliza de Depósitos Tienda No. 43	043	051769	20141213					20141213
10735	20141213		Poliza de Depósitos Tienda No. 43	043	394725	20141213					20141213
10739	20141214		Poliza de Depósitos Tienda No. 43	043	151176	20141214					20141214
10743	20141214		Poliza de Depósitos Tienda No. 43	043	382377	20141214					20141214
10740	20141214		Poliza de Depósitos Tienda No. 43	043	219210	20141214					20141214
10744	20141214		Poliza de Depósitos Tienda No. 43	043	396118	20141214					20141214
10742	20141214		Poliza de Depósitos Tienda No. 43	043	277222	20141214					20141214
10741	20141214		Poliza de Depósitos Tienda No. 43	043	254912	20141214					20141214
10745	20141214		Poliza de Depósitos Tienda No. 43	043	56592175	20141214					20141214
10749	20141215		Poliza de Depósitos Tienda No. 43	043	669713	20141215					20141215
10746	20141215		Poliza de Depósitos Tienda No. 43	043	052325	20141215					20141215
10750	20141215		Poliza de Depósitos Tienda No. 43	043	743773	20141215					20141215
10748	20141215		Poliza de Depósitos Tienda No. 43	043	56592176	20141215					20141215
10747	20141215		Poliza de Depósitos Tienda No. 43	043	399833	20141215					20141215
10751	20141216		Poliza de Depósitos Tienda No. 43	043	415195	20141216					20141216
10752	20141216		Poliza de Depósitos Tienda No. 43	043	64479712	20141216					20141216
10753	20141216		Poliza de Depósitos Tienda No. 43	043	864394	20141216					20141216
10757	20141217		Poliza de Depósitos Tienda No. 43	043	435493	20141217					20141217
10754	20141217		Poliza de Depósitos Tienda No. 43	043	247986	20141217					20141217
10758	20141217		Poliza de Depósitos Tienda No. 43	043	440992	20141217					20141217
10756	20141217		Poliza de Depósitos Tienda No. 43	043	424763	20141217					20141217
10755	20141217		Poliza de Depósitos Tienda No. 43	043	348244	20141217					20141217
10759	20141217		Poliza de Depósitos Tienda No. 43	043	64479714	20141217					20141217
10763	20141218		Poliza de Depósitos Tienda No. 43	043	64479716	20141218					20141218
10760	20141218		Poliza de Depósitos Tienda No. 43	043	210586	20141218					20141218
10764	20141218		Poliza de Depósitos Tienda No. 43	043	754323	20141218					20141218
10762	20141218		Poliza de Depósitos Tienda No. 43	043	444065	20141218					20141218
10766	20141218		Poliza de Depósitos Tienda No. 43	043	900803	20141218					20141218
10761	20141218		Poliza de Depósitos Tienda No. 43	043	443270	20141218					20141218
10765	20141218		Poliza de Depósitos Tienda No. 43	043	754794	20141218					20141218
10769	20141219		Poliza de Depósitos Tienda No. 43	043	64479717	20141219					20141219
10768	20141219		Poliza de Depósitos Tienda No. 43	043	60050389	20141219					20141219
10767	20141219		Poliza de Depósitos Tienda No. 43	043	250212	20141219					20141219
10771	20141220		Poliza de Depósitos Tienda No. 43	043	295884	20141220					20141220
10775	20141220		Poliza de Depósitos Tienda No. 43	043	505371	20141220					20141220
10772	20141220		Poliza de Depósitos Tienda No. 43	043	385627	20141220					20141220
10776	20141220		Poliza de Depósitos Tienda No. 43	043	567253	20141220					20141220
10773	20141220		Poliza de Depósitos Tienda No. 43	043	425786	20141220					20141220
10777	20141220		Poliza de Depósitos Tienda No. 43	043	64479718	20141220					20141220
10770	20141220		Poliza de Depósitos Tienda No. 43	043	105626	20141220					20141220
10774	20141220		Poliza de Depósitos Tienda No. 43	043	471758	20141220					20141220
10778	20141221		Poliza de Depósitos Tienda No. 43	043	014105	20141221					20141221
10782	20141221		Poliza de Depósitos Tienda No. 43	043	289465	20141221					20141221
10786	20141221		Poliza de Depósitos Tienda No. 43	043	492539	20141221					20141221
10790	20141221		Poliza de Depósitos Tienda No. 43	043	64479719	20141221					20141221
10794	20141221		Poliza de Depósitos Tienda No. 43	043	719461	20141221					20141221
10798	20141221		Poliza de Depósitos Tienda No. 43	043	810534	20141221					20141221
10781	20141221		Poliza de Depósitos Tienda No. 43	043	174270	20141221					20141221
10785	20141221		Poliza de Depósitos Tienda No. 43	043	488413	20141221					20141221
10789	20141221		Poliza de Depósitos Tienda No. 43	043	607054	20141221					20141221
10793	20141221		Poliza de Depósitos Tienda No. 43	043	685764	20141221					20141221
10797	20141221		Poliza de Depósitos Tienda No. 43	043	770375	20141221					20141221
10780	20141221		Poliza de Depósitos Tienda No. 43	043	019412	20141221					20141221
10784	20141221		Poliza de Depósitos Tienda No. 43	043	297646	20141221					20141221
10788	20141221		Poliza de Depósitos Tienda No. 43	043	496910	20141221					20141221
10792	20141221		Poliza de Depósitos Tienda No. 43	043	666355	20141221					20141221
10796	20141221		Poliza de Depósitos Tienda No. 43	043	755523	20141221					20141221
10779	20141221		Poliza de Depósitos Tienda No. 43	043	017257	20141221					20141221
10783	20141221		Poliza de Depósitos Tienda No. 43	043	291921	20141221					20141221
10787	20141221		Poliza de Depósitos Tienda No. 43	043	496874	20141221					20141221
10791	20141221		Poliza de Depósitos Tienda No. 43	043	665055	20141221					20141221
10795	20141221		Poliza de Depósitos Tienda No. 43	043	755192	20141221					20141221
10799	20141221		Poliza de Depósitos Tienda No. 43	043	959466	20141221					20141221
10803	20141222		Poliza de Depósitos Tienda No. 43	043	381237	20141222					20141222
10807	20141222		Poliza de Depósitos Tienda No. 43	043	947706	20141222					20141222
10800	20141222		Poliza de Depósitos Tienda No. 43	043	019286	20141222					20141222
10804	20141222		Poliza de Depósitos Tienda No. 43	043	507059	20141222					20141222
10808	20141222		Poliza de Depósitos Tienda No. 43	043	97172721	20141222					20141222
10801	20141222		Poliza de Depósitos Tienda No. 43	043	058552	20141222					20141222
10805	20141222		Poliza de Depósitos Tienda No. 43	043	513982	20141222					20141222
10802	20141222		Poliza de Depósitos Tienda No. 43	043	117693	20141222					20141222
10806	20141222		Poliza de Depósitos Tienda No. 43	043	64479721	20141222					20141222
10810	20141223		Poliza de Depósitos Tienda No. 43	043	009001	20141223					20141223
10814	20141223		Poliza de Depósitos Tienda No. 43	043	160464	20141223					20141223
10818	20141223		Poliza de Depósitos Tienda No. 43	043	398227	20141223					20141223
10809	20141223		Poliza de Depósitos Tienda No. 43	043	002828	20141223					20141223
10813	20141223		Poliza de Depósitos Tienda No. 43	043	077757	20141223					20141223
10817	20141223		Poliza de Depósitos Tienda No. 43	043	350505	20141223					20141223
10812	20141223		Poliza de Depósitos Tienda No. 43	043	077701	20141223					20141223
10816	20141223		Poliza de Depósitos Tienda No. 43	043	240816	20141223					20141223
10820	20141223		Poliza de Depósitos Tienda No. 43	043	64479722	20141223					20141223
10811	20141223		Poliza de Depósitos Tienda No. 43	043	077650	20141223					20141223
10815	20141223		Poliza de Depósitos Tienda No. 43	043	233347	20141223					20141223
10819	20141223		Poliza de Depósitos Tienda No. 43	043	581321	20141223					20141223
10823	20141224		Poliza de Depósitos Tienda No. 43	043	64479723	20141224					20141224
10824	20141224		Poliza de Depósitos Tienda No. 43	043	661412	20141224					20141224
10821	20141224		Poliza de Depósitos Tienda No. 43	043	143375	20141224					20141224
10825	20141224		Poliza de Depósitos Tienda No. 43	043	914624	20141224					20141224
10822	20141224		Poliza de Depósitos Tienda No. 43	043	543525	20141224					20141224
10826	20141224		Poliza de Depósitos Tienda No. 43	043	964354	20141224					20141224
10829	20141226		Poliza de Depósitos Tienda No. 43	043	64479724	20141226					20141226
10828	20141226		Poliza de Depósitos Tienda No. 43	043	37172712	20141226					20141226
10827	20141226		Poliza de Depósitos Tienda No. 43	043	070038	20141226					20141226
10831	20141227		Poliza de Depósitos Tienda No. 43	043	525324	20141227					20141227
10832	20141227		Poliza de Depósitos Tienda No. 43	043	525977	20141227					20141227
10833	20141227		Poliza de Depósitos Tienda No. 43	043	623509	20141227					20141227
10830	20141227		Poliza de Depósitos Tienda No. 43	043	431884	20141227					20141227
10834	20141227		Poliza de Depósitos Tienda No. 43	043	64479726	20141227					20141227
10838	20141228		Poliza de Depósitos Tienda No. 43	043	765808	20141228					20141228
10837	20141228		Poliza de Depósitos Tienda No. 43	043	64479727	20141228					20141228
10836	20141228		Poliza de Depósitos Tienda No. 43	043	600650	20141228					20141228
10835	20141228		Poliza de Depósitos Tienda No. 43	043	508279	20141228					20141228
10839	20141228		Poliza de Depósitos Tienda No. 43	043	771650	20141228					20141228
10840	20141229		Poliza de Depósitos Tienda No. 43	043	051732	20141229					20141229
10841	20141229		Poliza de Depósitos Tienda No. 43	043	158413	20141229					20141229
10842	20141229		Poliza de Depósitos Tienda No. 43	043	64479728	20141229					20141229
10846	20141230		Poliza de Depósitos Tienda No. 43	043	64479729	20141230					20141230
10845	20141230		Poliza de Depósitos Tienda No. 43	043	2675	20141230					20141230
10844	20141230		Poliza de Depósitos Tienda No. 43	043	140704	20141230					20141230
10843	20141230		Poliza de Depósitos Tienda No. 43	043	087619	20141230					20141230
10847	20141231		Poliza de Depósitos Tienda No. 43	043	35219	20141231					20141231
10848	20141231		Poliza de Depósitos Tienda No. 43	043	64479730	20141231					20141231
10849	20141201		Poliza de Depósitos Tienda No. 44	044	63098436	20141201					20141201
10850	20141202		Poliza de Depósitos Tienda No. 44	044	63098172	20141202					20141202
10852	20141203		Poliza de Depósitos Tienda No. 44	044	669215	20141203					20141203
10851	20141203		Poliza de Depósitos Tienda No. 44	044	63098276	20141203					20141203
10854	20141204		Poliza de Depósitos Tienda No. 44	044	63103441	20141204					20141204
10853	20141204		Poliza de Depósitos Tienda No. 44	044	576861	20141204					20141204
10855	20141205		Poliza de Depósitos Tienda No. 44	044	63097764	20141205					20141205
10859	20141206		Poliza de Depósitos Tienda No. 44	044	238077	20141206					20141206
10863	20141206		Poliza de Depósitos Tienda No. 44	044	TIGRE1	20141206					20141206
10856	20141206		Poliza de Depósitos Tienda No. 44	044	146446	20141206					20141206
10860	20141206		Poliza de Depósitos Tienda No. 44	044	60057993	20141206					20141206
10857	20141206		Poliza de Depósitos Tienda No. 44	044	195839	20141206					20141206
10861	20141206		Poliza de Depósitos Tienda No. 44	044	63803865	20141206					20141206
10858	20141206		Poliza de Depósitos Tienda No. 44	044	231854	20141206					20141206
10862	20141206		Poliza de Depósitos Tienda No. 44	044	63806563	20141206					20141206
10866	20141207		Poliza de Depósitos Tienda No. 44	044	63803693	20141207					20141207
10865	20141207		Poliza de Depósitos Tienda No. 44	044	461647	20141207					20141207
10864	20141207		Poliza de Depósitos Tienda No. 44	044	30630332	20141207					20141207
10867	20141207		Poliza de Depósitos Tienda No. 44	044	673669	20141207					20141207
10868	20141208		Poliza de Depósitos Tienda No. 44	044	63806716	20141208					20141208
10869	20141208		Poliza de Depósitos Tienda No. 44	044	649635	20141208					20141208
10870	20141209		Poliza de Depósitos Tienda No. 44	044	63806845	20141209					20141209
10873	20141210		Poliza de Depósitos Tienda No. 44	044	647826	20141210					20141210
10872	20141210		Poliza de Depósitos Tienda No. 44	044	63806741	20141210					20141210
10871	20141210		Poliza de Depósitos Tienda No. 44	044	219113	20141210					20141210
10875	20141211		Poliza de Depósitos Tienda No. 44	044	413245	20141211					20141211
10876	20141211		Poliza de Depósitos Tienda No. 44	044	44396077	20141211					20141211
10874	20141211		Poliza de Depósitos Tienda No. 44	044	311112	20141211					20141211
10878	20141212		Poliza de Depósitos Tienda No. 44	044	60051057	20141212					20141212
10877	20141212		Poliza de Depósitos Tienda No. 44	044	580693	20141212					20141212
10880	20141212		Poliza de Depósitos Tienda No. 44	044	63815644	20141212					20141212
10879	20141212		Poliza de Depósitos Tienda No. 44	044	60053733	20141212					20141212
10883	20141213		Poliza de Depósitos Tienda No. 44	044	630904	20141213					20141213
10884	20141213		Poliza de Depósitos Tienda No. 44	044	63806171	20141213					20141213
10881	20141213		Poliza de Depósitos Tienda No. 44	044	525938	20141213					20141213
10882	20141213		Poliza de Depósitos Tienda No. 44	044	582980	20141213					20141213
10886	20141214		Poliza de Depósitos Tienda No. 44	044	271606	20141214					20141214
10890	20141214		Poliza de Depósitos Tienda No. 44	044	63806318	20141214					20141214
10885	20141214		Poliza de Depósitos Tienda No. 44	044	009006	20141214					20141214
10889	20141214		Poliza de Depósitos Tienda No. 44	044	63806172	20141214					20141214
10888	20141214		Poliza de Depósitos Tienda No. 44	044	401437	20141214					20141214
10887	20141214		Poliza de Depósitos Tienda No. 44	044	364829	20141214					20141214
10891	20141215		Poliza de Depósitos Tienda No. 44	044	54669846	20141215					20141215
10895	20141215		Poliza de Depósitos Tienda No. 44	044	63806456	20141215					20141215
10892	20141215		Poliza de Depósitos Tienda No. 44	044	54670347	20141215					20141215
10896	20141215		Poliza de Depósitos Tienda No. 44	044	659776	20141215					20141215
10893	20141215		Poliza de Depósitos Tienda No. 44	044	54681257	20141215					20141215
10897	20141215		Poliza de Depósitos Tienda No. 44	044	694078	20141215					20141215
10894	20141215		Poliza de Depósitos Tienda No. 44	044	63806455	20141215					20141215
10898	20141215		Poliza de Depósitos Tienda No. 44	044	TIGRE1	20141215					20141215
10902	20141216		Poliza de Depósitos Tienda No. 44	044	530988	20141216					20141216
10901	20141216		Poliza de Depósitos Tienda No. 44	044	232819	20141216					20141216
10900	20141216		Poliza de Depósitos Tienda No. 44	044	142161	20141216					20141216
10904	20141216		Poliza de Depósitos Tienda No. 44	044	967669	20141216					20141216
10899	20141216		Poliza de Depósitos Tienda No. 44	044	04606	20141216					20141216
10903	20141216		Poliza de Depósitos Tienda No. 44	044	63815032	20141216					20141216
10907	20141217		Poliza de Depósitos Tienda No. 44	044	63815404	20141217					20141217
10905	20141217		Poliza de Depósitos Tienda No. 44	044	61674016	20141217					20141217
10906	20141217		Poliza de Depósitos Tienda No. 44	044	63812021	20141217					20141217
10910	20141218		Poliza de Depósitos Tienda No. 44	044	63677121	20141218					20141218
10909	20141218		Poliza de Depósitos Tienda No. 44	044	446050	20141218					20141218
10911	20141218		Poliza de Depósitos Tienda No. 44	044	63812368	20141218					20141218
10908	20141218		Poliza de Depósitos Tienda No. 44	044	01233	20141218					20141218
10912	20141219		Poliza de Depósitos Tienda No. 44	044	008011	20141219					20141219
10916	20141219		Poliza de Depósitos Tienda No. 44	044	60050390	20141219					20141219
10915	20141219		Poliza de Depósitos Tienda No. 44	044	44401226	20141219					20141219
10913	20141219		Poliza de Depósitos Tienda No. 44	044	203023	20141219					20141219
10917	20141219		Poliza de Depósitos Tienda No. 44	044	60050410	20141219					20141219
10914	20141219		Poliza de Depósitos Tienda No. 44	044	207290	20141219					20141219
10918	20141219		Poliza de Depósitos Tienda No. 44	044	834264	20141219					20141219
10922	20141220		Poliza de Depósitos Tienda No. 44	044	444026	20141220					20141220
10926	20141220		Poliza de Depósitos Tienda No. 44	044	63805538	20141220					20141220
10921	20141220		Poliza de Depósitos Tienda No. 44	044	314335	20141220					20141220
10925	20141220		Poliza de Depósitos Tienda No. 44	044	473283	20141220					20141220
10919	20141220		Poliza de Depósitos Tienda No. 44	044	084515	20141220					20141220
10923	20141220		Poliza de Depósitos Tienda No. 44	044	447284	20141220					20141220
10927	20141220		Poliza de Depósitos Tienda No. 44	044	63808832	20141220					20141220
10920	20141220		Poliza de Depósitos Tienda No. 44	044	092885	20141220					20141220
10924	20141220		Poliza de Depósitos Tienda No. 44	044	458331	20141220					20141220
10928	20141221		Poliza de Depósitos Tienda No. 44	044	006079	20141221					20141221
