RecordKey	LineNum	AccountCode	Debit	Credit	DueDate	ProjectCode	Reference1	Reference2	VatAmount	VatDate	VatLine
RecordKey	LineNum	AccountCode	Debit	Credit	DueDate	ProjectCode	Reference1	Reference2	VatAmount	VatDate	VatLine
4765	0	_SYS00000000127	0.00	11504.70000000	20141213	023		32143283		20141213	
4765	1	_SYS00000000032	11504.70	0.00000000	20141213	023		32143283		20141213	
4766	0	_SYS00000000127	0.00	348.32000000	20141213	023		367477		20141213	
4766	1	_SYS00000000037	348.32	0.00000000	20141213	023		367477		20141213	
4767	0	_SYS00000000037	388.33	0.00000000	20141213	023		548612		20141213	
4767	1	_SYS00000000127	0.00	388.33000000	20141213	023		548612		20141213	
4768	0	_SYS00000000127	0.00	1176.75000000	20141213	023		647726		20141213	
4768	1	_SYS00000000037	1176.75	0.00000000	20141213	023		647726		20141213	
4769	0	_SYS00000000037	211.81	0.00000000	20141213	023		757385		20141213	
4769	1	_SYS00000000127	0.00	211.81000000	20141213	023		757385		20141213	
4770	0	_SYS00000000127	0.00	564.85000000	20141214	023		071608		20141214	
4770	1	_SYS00000000037	564.85	0.00000000	20141214	023		071608		20141214	
4771	0	_SYS00000000037	621.33	0.00000000	20141214	023		075087		20141214	
4771	1	_SYS00000000127	0.00	621.33000000	20141214	023		075087		20141214	
4772	0	_SYS00000000127	0.00	442.47000000	20141214	023		081036		20141214	
4772	1	_SYS00000000037	442.47	0.00000000	20141214	023		081036		20141214	
4773	0	_SYS00000000037	899.03	0.00000000	20141214	023		162551		20141214	
4773	1	_SYS00000000127	0.00	899.03000000	20141214	023		162551		20141214	
4774	0	_SYS00000000127	0.00	240.05000000	20141214	023		233046		20141214	
4774	1	_SYS00000000037	240.05	0.00000000	20141214	023		233046		20141214	
4775	0	_SYS00000000037	282.42	0.00000000	20141214	023		237447		20141214	
4775	1	_SYS00000000127	0.00	282.42000000	20141214	023		237447		20141214	
4776	0	_SYS00000000127	0.00	454.23000000	20141214	023		260345		20141214	
4776	1	_SYS00000000037	454.23	0.00000000	20141214	023		260345		20141214	
4777	0	_SYS00000000037	400.10	0.00000000	20141214	023		377129		20141214	
4777	1	_SYS00000000127	0.00	400.10000000	20141214	023		377129		20141214	
4778	0	_SYS00000000127	0.00	385.98000000	20141214	023		384584		20141214	
4778	1	_SYS00000000037	385.98	0.00000000	20141214	023		384584		20141214	
4779	0	_SYS00000000127	0.00	11494.73000000	20141214	023		553132		20141214	
4779	1	_SYS00000000032	11494.73	0.00000000	20141214	023		553132		20141214	
4780	0	_SYS00000000127	0.00	616.62000000	20141214	023		880008		20141214	
4780	1	_SYS00000000037	616.62	0.00000000	20141214	023		880008		20141214	
4781	0	_SYS00000000037	282.42	0.00000000	20141214	023		880247		20141214	
4781	1	_SYS00000000127	0.00	282.42000000	20141214	023		880247		20141214	
4782	0	_SYS00000000127	0.00	294.20000000	20141215	023		000242		20141215	
4782	1	_SYS00000000037	294.20	0.00000000	20141215	023		000242		20141215	
4783	0	_SYS00000000037	211.81	0.00000000	20141215	023		228840		20141215	
4783	1	_SYS00000000127	0.00	211.81000000	20141215	023		228840		20141215	
4784	0	_SYS00000000127	0.00	9144.77000000	20141215	023		32143175		20141215	
4784	1	_SYS00000000032	9144.77	0.00000000	20141215	023		32143175		20141215	
4785	0	_SYS00000000127	0.00	282.42000000	20141215	023		726199		20141215	
4785	1	_SYS00000000037	282.42	0.00000000	20141215	023		726199		20141215	
4786	0	_SYS00000000037	197.70	0.00000000	20141215	023		738190		20141215	
4786	1	_SYS00000000127	0.00	197.70000000	20141215	023		738190		20141215	
4787	0	_SYS00000000127	0.00	350.00000000	20141215	023		t- aut rub		20141215	
4787	1	_SYS00000000030	350.00	0.00000000	20141215	023		t- aut rub		20141215	
4788	0	_SYS00000000038	651.93	0.00000000	20141216	023		035442		20141216	
4788	1	_SYS00000000127	0.00	651.93000000	20141216	023		035442		20141216	
4789	0	_SYS00000000127	0.00	555.43000000	20141216	023		035550		20141216	
4789	1	_SYS00000000038	555.43	0.00000000	20141216	023		035550		20141216	
4790	0	_SYS00000000127	0.00	240.05000000	20141216	023		052688		20141216	
4790	1	_SYS00000000037	240.05	0.00000000	20141216	023		052688		20141216	
4791	0	_SYS00000000037	734.28	0.00000000	20141216	023		118905		20141216	
4791	1	_SYS00000000127	0.00	734.28000000	20141216	023		118905		20141216	
4792	0	_SYS00000000127	0.00	529.54000000	20141216	023		227526		20141216	
4792	1	_SYS00000000037	529.54	0.00000000	20141216	023		227526		20141216	
4793	0	_SYS00000000127	0.00	11472.14000000	20141216	023		32143447		20141216	
4793	1	_SYS00000000032	11472.14	0.00000000	20141216	023		32143447		20141216	
4794	0	_SYS00000000127	0.00	282.42000000	20141216	023		426533		20141216	
4794	1	_SYS00000000037	282.42	0.00000000	20141216	023		426533		20141216	
4795	0	_SYS00000000037	564.85	0.00000000	20141216	023		467562		20141216	
4795	1	_SYS00000000127	0.00	564.85000000	20141216	023		467562		20141216	
4796	0	_SYS00000000127	0.00	282.42000000	20141216	023		828425		20141216	
4796	1	_SYS00000000037	282.42	0.00000000	20141216	023		828425		20141216	
4797	0	_SYS00000000037	329.50	0.00000000	20141217	023		001798		20141217	
4797	1	_SYS00000000127	0.00	329.50000000	20141217	023		001798		20141217	
4798	0	_SYS00000000127	0.00	282.43000000	20141217	023		149414		20141217	
4798	1	_SYS00000000037	282.43	0.00000000	20141217	023		149414		20141217	
4799	0	_SYS00000000037	411.87	0.00000000	20141217	023		200057		20141217	
4799	1	_SYS00000000127	0.00	411.87000000	20141217	023		200057		20141217	
4800	0	_SYS00000000127	0.00	1047.31000000	20141217	023		227014		20141217	
4800	1	_SYS00000000037	1047.31	0.00000000	20141217	023		227014		20141217	
4801	0	_SYS00000000037	835.50	0.00000000	20141217	023		229062		20141217	
4801	1	_SYS00000000127	0.00	835.50000000	20141217	023		229062		20141217	
4802	0	_SYS00000000032	10712.23	0.00000000	20141217	023		32142987		20141217	
4802	1	_SYS00000000127	0.00	10712.23000000	20141217	023		32142987		20141217	
4803	0	_SYS00000000127	0.00	211.81000000	20141217	023		420484		20141217	
4803	1	_SYS00000000037	211.81	0.00000000	20141217	023		420484		20141217	
4804	0	_SYS00000000037	414.22	0.00000000	20141217	023		426770		20141217	
4804	1	_SYS00000000127	0.00	414.22000000	20141217	023		426770		20141217	
4805	0	_SYS00000000127	0.00	581.33000000	20141217	023		429807		20141217	
4805	1	_SYS00000000037	581.33	0.00000000	20141217	023		429807		20141217	
4806	0	_SYS00000000037	364.79	0.00000000	20141217	023		852233		20141217	
4806	1	_SYS00000000127	0.00	364.79000000	20141217	023		852233		20141217	
4807	0	_SYS00000000127	0.00	710.75000000	20141218	023		000269		20141218	
4807	1	_SYS00000000037	710.75	0.00000000	20141218	023		000269		20141218	
4808	0	_SYS00000000037	635.45	0.00000000	20141218	023		000272		20141218	
4808	1	_SYS00000000127	0.00	635.45000000	20141218	023		000272		20141218	
4809	0	_SYS00000000127	0.00	503.65000000	20141218	023		004559		20141218	
4809	1	_SYS00000000037	503.65	0.00000000	20141218	023		004559		20141218	
4810	0	_SYS00000000037	263.59	0.00000000	20141218	023		252274		20141218	
4810	1	_SYS00000000127	0.00	263.59000000	20141218	023		252274		20141218	
4811	0	_SYS00000000127	0.00	663.68000000	20141218	023		265861		20141218	
4811	1	_SYS00000000037	663.68	0.00000000	20141218	023		265861		20141218	
4812	0	_SYS00000000127	0.00	11819.71000000	20141218	023		554808		20141218	
4812	1	_SYS00000000032	11819.71	0.00000000	20141218	023		554808		20141218	
4813	0	_SYS00000000127	0.00	414.22000000	20141218	023		646945		20141218	
4813	1	_SYS00000000037	414.22	0.00000000	20141218	023		646945		20141218	
4814	0	_SYS00000000037	211.81	0.00000000	20141218	023		687179		20141218	
4814	1	_SYS00000000127	0.00	211.81000000	20141218	023		687179		20141218	
4815	0	_SYS00000000127	0.00	423.64000000	20141219	023		112244		20141219	
4815	1	_SYS00000000037	423.64	0.00000000	20141219	023		112244		20141219	
4816	0	_SYS00000000127	0.00	640.16000000	20141219	023		118654		20141219	
4816	1	_SYS00000000038	640.16	0.00000000	20141219	023		118654		20141219	
4817	0	_SYS00000000127	0.00	263.59000000	20141219	023		236773		20141219	
4817	1	_SYS00000000037	263.59	0.00000000	20141219	023		236773		20141219	
4818	0	_SYS00000000127	0.00	282.43000000	20141219	023		288569		20141219	
4818	1	_SYS00000000038	282.43	0.00000000	20141219	023		288569		20141219	
4819	0	_SYS00000000127	0.00	7690.80000000	20141219	023		554573		20141219	
4819	1	_SYS00000000032	7690.80	0.00000000	20141219	023		554573		20141219	
4820	0	_SYS00000000127	0.00	14.00000000	20141219	023		60050375		20141219	
4820	1	_SYS00000000030	14.00	0.00000000	20141219	023		60050375		20141219	
4821	0	_SYS00000000127	0.00	451.88000000	20141219	023		757050		20141219	
4821	1	_SYS00000000038	451.88	0.00000000	20141219	023		757050		20141219	
4822	0	_SYS00000000127	0.00	494.24000000	20141219	023		929804		20141219	
4822	1	_SYS00000000037	494.24	0.00000000	20141219	023		929804		20141219	
4823	0	_SYS00000000038	451.88	0.00000000	20141220	023		082120		20141220	
4823	1	_SYS00000000127	0.00	451.88000000	20141220	023		082120		20141220	
4824	0	_SYS00000000127	0.00	211.81000000	20141220	023		259288		20141220	
4824	1	_SYS00000000038	211.81	0.00000000	20141220	023		259288		20141220	
4825	0	_SYS00000000038	414.22	0.00000000	20141220	023		274129		20141220	
4825	1	_SYS00000000127	0.00	414.22000000	20141220	023		274129		20141220	
4826	0	_SYS00000000127	0.00	494.24000000	20141220	023		288361		20141220	
4826	1	_SYS00000000038	494.24	0.00000000	20141220	023		288361		20141220	
4827	0	_SYS00000000038	376.56	0.00000000	20141220	023		314130		20141220	
4827	1	_SYS00000000127	0.00	376.56000000	20141220	023		314130		20141220	
4828	0	_SYS00000000127	0.00	529.54000000	20141220	023		368607		20141220	
4828	1	_SYS00000000038	529.54	0.00000000	20141220	023		368607		20141220	
4829	0	_SYS00000000038	169.45	0.00000000	20141220	023		441515		20141220	
4829	1	_SYS00000000127	0.00	169.45000000	20141220	023		441515		20141220	
4830	0	_SYS00000000127	0.00	188.28000000	20141220	023		487573		20141220	
4830	1	_SYS00000000038	188.28	0.00000000	20141220	023		487573		20141220	
4831	0	_SYS00000000038	564.85	0.00000000	20141220	023		510364		20141220	
4831	1	_SYS00000000127	0.00	564.85000000	20141220	023		510364		20141220	
4832	0	_SYS00000000127	0.00	94.14000000	20141220	023		518417		20141220	
4832	1	_SYS00000000038	94.14	0.00000000	20141220	023		518417		20141220	
4833	0	_SYS00000000032	14597.13	0.00000000	20141220	023		554637		20141220	
4833	1	_SYS00000000127	0.00	14597.13000000	20141220	023		554637		20141220	
4834	0	_SYS00000000127	0.00	188.28000000	20141220	023		663230		20141220	
4834	1	_SYS00000000037	188.28	0.00000000	20141220	023		663230		20141220	
4835	0	_SYS00000000037	541.31	0.00000000	20141220	023		666257		20141220	
4835	1	_SYS00000000127	0.00	541.31000000	20141220	023		666257		20141220	
4836	0	_SYS00000000127	0.00	282.42000000	20141220	023		693503		20141220	
4836	1	_SYS00000000038	282.42	0.00000000	20141220	023		693503		20141220	
4837	0	_SYS00000000038	282.43	0.00000000	20141220	023		817176		20141220	
4837	1	_SYS00000000127	0.00	282.43000000	20141220	023		817176		20141220	
4838	0	_SYS00000000127	0.00	362.44000000	20141220	023		869244		20141220	
4838	1	_SYS00000000038	362.44	0.00000000	20141220	023		869244		20141220	
4839	0	_SYS00000000038	400.10	0.00000000	20141220	023		879867		20141220	
4839	1	_SYS00000000127	0.00	400.10000000	20141220	023		879867		20141220	
4840	0	_SYS00000000038	600.15	0.00000000	20141221	023		001957		20141221	
4840	1	_SYS00000000127	0.00	600.15000000	20141221	023		001957		20141221	
4841	0	_SYS00000000127	0.00	564.85000000	20141221	023		023322		20141221	
4841	1	_SYS00000000038	564.85	0.00000000	20141221	023		023322		20141221	
4842	0	_SYS00000000038	564.85	0.00000000	20141221	023		023655		20141221	
4842	1	_SYS00000000127	0.00	564.85000000	20141221	023		023655		20141221	
4843	0	_SYS00000000127	0.00	414.22000000	20141221	023		028959		20141221	
4843	1	_SYS00000000038	414.22	0.00000000	20141221	023		028959		20141221	
4844	0	_SYS00000000038	529.54	0.00000000	20141221	023		075672		20141221	
4844	1	_SYS00000000127	0.00	529.54000000	20141221	023		075672		20141221	
4845	0	_SYS00000000127	0.00	294.19000000	20141221	023		151408		20141221	
4845	1	_SYS00000000038	294.19	0.00000000	20141221	023		151408		20141221	
4846	0	_SYS00000000038	376.56	0.00000000	20141221	023		240797		20141221	
4846	1	_SYS00000000127	0.00	376.56000000	20141221	023		240797		20141221	
4847	0	_SYS00000000127	0.00	357.73000000	20141221	023		249039		20141221	
4847	1	_SYS00000000038	357.73	0.00000000	20141221	023		249039		20141221	
4848	0	_SYS00000000038	684.86	0.00000000	20141221	023		470838		20141221	
4848	1	_SYS00000000127	0.00	684.86000000	20141221	023		470838		20141221	
4849	0	_SYS00000000127	0.00	564.85000000	20141221	023		489114		20141221	
4849	1	_SYS00000000038	564.85	0.00000000	20141221	023		489114		20141221	
4850	0	_SYS00000000032	21874.42	0.00000000	20141221	023		554873		20141221	
4850	1	_SYS00000000127	0.00	21874.42000000	20141221	023		554873		20141221	
4851	0	_SYS00000000127	0.00	611.92000000	20141221	023		641561		20141221	
4851	1	_SYS00000000037	611.92	0.00000000	20141221	023		641561		20141221	
4852	0	_SYS00000000127	0.00	506.01000000	20141221	023		654847		20141221	
4852	1	_SYS00000000038	506.01	0.00000000	20141221	023		654847		20141221	
4853	0	_SYS00000000038	494.24	0.00000000	20141221	023		662714		20141221	
4853	1	_SYS00000000127	0.00	494.24000000	20141221	023		662714		20141221	
4854	0	_SYS00000000127	0.00	338.90000000	20141221	023		667184		20141221	
4854	1	_SYS00000000038	338.90	0.00000000	20141221	023		667184		20141221	
4855	0	_SYS00000000038	367.15	0.00000000	20141221	023		774698		20141221	
4855	1	_SYS00000000127	0.00	367.15000000	20141221	023		774698		20141221	
4856	0	_SYS00000000127	0.00	381.27000000	20141221	023		775316		20141221	
4856	1	_SYS00000000038	381.27	0.00000000	20141221	023		775316		20141221	
4857	0	_SYS00000000038	317.73	0.00000000	20141221	023		785672		20141221	
4857	1	_SYS00000000127	0.00	317.73000000	20141221	023		785672		20141221	
4858	0	_SYS00000000127	0.00	141.21000000	20141221	023		791398		20141221	
4858	1	_SYS00000000038	141.21	0.00000000	20141221	023		791398		20141221	
4859	0	_SYS00000000038	494.24	0.00000000	20141221	023		804207		20141221	
4859	1	_SYS00000000127	0.00	494.24000000	20141221	023		804207		20141221	
4860	0	_SYS00000000127	0.00	376.56000000	20141221	023		822238		20141221	
4860	1	_SYS00000000038	376.56	0.00000000	20141221	023		822238		20141221	
4861	0	_SYS00000000038	376.55	0.00000000	20141221	023		949438		20141221	
4861	1	_SYS00000000127	0.00	376.55000000	20141221	023		949438		20141221	
4862	0	_SYS00000000038	329.50	0.00000000	20141222	023		007612		20141222	
4862	1	_SYS00000000127	0.00	329.50000000	20141222	023		007612		20141222	
4863	0	_SYS00000000127	0.00	334.19000000	20141222	023		041253		20141222	
4863	1	_SYS00000000038	334.19	0.00000000	20141222	023		041253		20141222	
4864	0	_SYS00000000038	529.54	0.00000000	20141222	023		059336		20141222	
4864	1	_SYS00000000127	0.00	529.54000000	20141222	023		059336		20141222	
4865	0	_SYS00000000127	0.00	651.93000000	20141222	023		168084		20141222	
4865	1	_SYS00000000038	651.93	0.00000000	20141222	023		168084		20141222	
4866	0	_SYS00000000038	423.64	0.00000000	20141222	023		182206		20141222	
4866	1	_SYS00000000127	0.00	423.64000000	20141222	023		182206		20141222	
4867	0	_SYS00000000127	0.00	461.30000000	20141222	023		207554		20141222	
4867	1	_SYS00000000038	461.30	0.00000000	20141222	023		207554		20141222	
4868	0	_SYS00000000038	651.93	0.00000000	20141222	023		213089		20141222	
4868	1	_SYS00000000127	0.00	651.93000000	20141222	023		213089		20141222	
4869	0	_SYS00000000127	0.00	400.10000000	20141222	023		270122		20141222	
4869	1	_SYS00000000038	400.10	0.00000000	20141222	023		270122		20141222	
4870	0	_SYS00000000038	576.62	0.00000000	20141222	023		519347		20141222	
4870	1	_SYS00000000127	0.00	576.62000000	20141222	023		519347		20141222	
4871	0	_SYS00000000127	0.00	22031.93000000	20141222	023		553865		20141222	
4871	1	_SYS00000000032	22031.93	0.00000000	20141222	023		553865		20141222	
4872	0	_SYS00000000127	0.00	553.08000000	20141222	023		585393		20141222	
4872	1	_SYS00000000038	553.08	0.00000000	20141222	023		585393		20141222	
4873	0	_SYS00000000038	635.45	0.00000000	20141222	023		881312		20141222	
4873	1	_SYS00000000127	0.00	635.45000000	20141222	023		881312		20141222	
4874	0	_SYS00000000127	0.00	164.74000000	20141222	023		899208		20141222	
4874	1	_SYS00000000038	164.74	0.00000000	20141222	023		899208		20141222	
4875	0	_SYS00000000038	169.45	0.00000000	20141223	023		221313		20141223	
4875	1	_SYS00000000127	0.00	169.45000000	20141223	023		221313		20141223	
4876	0	_SYS00000000127	0.00	395.39000000	20141223	023		222823		20141223	
4876	1	_SYS00000000037	395.39	0.00000000	20141223	023		222823		20141223	
4877	0	_SYS00000000127	0.00	117.67000000	20141223	023		235058		20141223	
4877	1	_SYS00000000038	117.67	0.00000000	20141223	023		235058		20141223	
4878	0	_SYS00000000038	320.08	0.00000000	20141223	023		247624		20141223	
4878	1	_SYS00000000127	0.00	320.08000000	20141223	023		247624		20141223	
4879	0	_SYS00000000127	0.00	317.73000000	20141223	023		358217		20141223	
4879	1	_SYS00000000038	317.73	0.00000000	20141223	023		358217		20141223	
4880	0	_SYS00000000038	202.39	0.00000000	20141223	023		359160		20141223	
4880	1	_SYS00000000127	0.00	202.39000000	20141223	023		359160		20141223	
4881	0	_SYS00000000127	0.00	651.93000000	20141223	023		384116		20141223	
4881	1	_SYS00000000038	651.93	0.00000000	20141223	023		384116		20141223	
4882	0	_SYS00000000038	263.59	0.00000000	20141223	023		425708		20141223	
4882	1	_SYS00000000127	0.00	263.59000000	20141223	023		425708		20141223	
4883	0	_SYS00000000127	0.00	600.15000000	20141223	023		526565		20141223	
4883	1	_SYS00000000038	600.15	0.00000000	20141223	023		526565		20141223	
4884	0	_SYS00000000038	360.08	0.00000000	20141223	023		532121		20141223	
4884	1	_SYS00000000127	0.00	360.08000000	20141223	023		532121		20141223	
4885	0	_SYS00000000127	0.00	400.10000000	20141223	023		541725		20141223	
4885	1	_SYS00000000038	400.10	0.00000000	20141223	023		541725		20141223	
4886	0	_SYS00000000127	0.00	20299.50000000	20141223	023		554079		20141223	
4886	1	_SYS00000000032	20299.50	0.00000000	20141223	023		554079		20141223	
4887	0	_SYS00000000127	0.00	353.02000000	20141223	023		562140		20141223	
4887	1	_SYS00000000038	353.02	0.00000000	20141223	023		562140		20141223	
4888	0	_SYS00000000038	240.05	0.00000000	20141223	023		605620		20141223	
4888	1	_SYS00000000127	0.00	240.05000000	20141223	023		605620		20141223	
4889	0	_SYS00000000127	0.00	470.70000000	20141223	023		651673		20141223	
4889	1	_SYS00000000038	470.70	0.00000000	20141223	023		651673		20141223	
4890	0	_SYS00000000127	0.00	988.48000000	20141223	023		655861		20141223	
4890	1	_SYS00000000037	988.48	0.00000000	20141223	023		655861		20141223	
4891	0	_SYS00000000127	0.00	122.37000000	20141224	023		003003		20141224	
4891	1	_SYS00000000038	122.37	0.00000000	20141224	023		003003		20141224	
4892	0	_SYS00000000038	574.27	0.00000000	20141224	023		006477		20141224	
4892	1	_SYS00000000127	0.00	574.27000000	20141224	023		006477		20141224	
4893	0	_SYS00000000127	0.00	150.62000000	20141224	023		007272		20141224	
4893	1	_SYS00000000038	150.62	0.00000000	20141224	023		007272		20141224	
4894	0	_SYS00000000038	188.28	0.00000000	20141224	023		009122		20141224	
4894	1	_SYS00000000127	0.00	188.28000000	20141224	023		009122		20141224	
4895	0	_SYS00000000127	0.00	451.88000000	20141224	023		013306		20141224	
4895	1	_SYS00000000038	451.88	0.00000000	20141224	023		013306		20141224	
4896	0	_SYS00000000038	635.45	0.00000000	20141224	023		015320		20141224	
4896	1	_SYS00000000127	0.00	635.45000000	20141224	023		015320		20141224	
4897	0	_SYS00000000127	0.00	404.81000000	20141224	023		026732		20141224	
4897	1	_SYS00000000038	404.81	0.00000000	20141224	023		026732		20141224	
4898	0	_SYS00000000038	423.64	0.00000000	20141224	023		036997		20141224	
4898	1	_SYS00000000127	0.00	423.64000000	20141224	023		036997		20141224	
4899	0	_SYS00000000127	0.00	400.10000000	20141224	023		037124		20141224	
4899	1	_SYS00000000038	400.10	0.00000000	20141224	023		037124		20141224	
4900	0	_SYS00000000038	442.47	0.00000000	20141224	023		037830		20141224	
4900	1	_SYS00000000127	0.00	442.47000000	20141224	023		037830		20141224	
4901	0	_SYS00000000127	0.00	122.38000000	20141224	023		138244		20141224	
4901	1	_SYS00000000038	122.38	0.00000000	20141224	023		138244		20141224	
4902	0	_SYS00000000038	423.64	0.00000000	20141224	023		244342		20141224	
4902	1	_SYS00000000127	0.00	423.64000000	20141224	023		244342		20141224	
4903	0	_SYS00000000127	0.00	320.08000000	20141224	023		455730		20141224	
4903	1	_SYS00000000038	320.08	0.00000000	20141224	023		455730		20141224	
4904	0	_SYS00000000038	531.90	0.00000000	20141224	023		537085		20141224	
4904	1	_SYS00000000127	0.00	531.90000000	20141224	023		537085		20141224	
4905	0	_SYS00000000127	0.00	541.31000000	20141224	023		544625		20141224	
4905	1	_SYS00000000038	541.31	0.00000000	20141224	023		544625		20141224	
4906	0	_SYS00000000038	623.68	0.00000000	20141224	023		546696		20141224	
4906	1	_SYS00000000127	0.00	623.68000000	20141224	023		546696		20141224	
4907	0	_SYS00000000127	0.00	23129.46000000	20141224	023		554929		20141224	
4907	1	_SYS00000000032	23129.46	0.00000000	20141224	023		554929		20141224	
4908	0	_SYS00000000127	0.00	498.95000000	20141224	023		557448		20141224	
4908	1	_SYS00000000038	498.95	0.00000000	20141224	023		557448		20141224	
4909	0	_SYS00000000038	451.88	0.00000000	20141224	023		648123		20141224	
4909	1	_SYS00000000127	0.00	451.88000000	20141224	023		648123		20141224	
4910	0	_SYS00000000127	0.00	494.24000000	20141224	023		654280		20141224	
4910	1	_SYS00000000038	494.24	0.00000000	20141224	023		654280		20141224	
4911	0	_SYS00000000038	348.32	0.00000000	20141224	023		880769		20141224	
4911	1	_SYS00000000127	0.00	348.32000000	20141224	023		880769		20141224	
4912	0	_SYS00000000127	0.00	376.56000000	20141224	023		891647		20141224	
4912	1	_SYS00000000038	376.56	0.00000000	20141224	023		891647		20141224	
4913	0	_SYS00000000038	353.02	0.00000000	20141224	023		929508		20141224	
4913	1	_SYS00000000127	0.00	353.02000000	20141224	023		929508		20141224	
4914	0	_SYS00000000127	0.00	428.34000000	20141224	023		931628		20141224	
4914	1	_SYS00000000038	428.34	0.00000000	20141224	023		931628		20141224	
4915	0	_SYS00000000127	0.00	494.24000000	20141224	023		941685		20141224	
4915	1	_SYS00000000038	494.24	0.00000000	20141224	023		941685		20141224	
4916	0	_SYS00000000038	423.64	0.00000000	20141224	023		995654		20141224	
4916	1	_SYS00000000127	0.00	423.64000000	20141224	023		995654		20141224	
4917	0	_SYS00000000127	0.00	423.64000000	20141224	023		997806		20141224	
4917	1	_SYS00000000038	423.64	0.00000000	20141224	023		997806		20141224	
4918	0	_SYS00000000038	517.78	0.00000000	20141224	023		998103		20141224	
4918	1	_SYS00000000127	0.00	517.78000000	20141224	023		998103		20141224	
4919	0	_SYS00000000038	388.33	0.00000000	20141226	023		002042		20141226	
4919	1	_SYS00000000127	0.00	388.33000000	20141226	023		002042		20141226	
4920	0	_SYS00000000127	0.00	329.50000000	20141226	023		073275		20141226	
4920	1	_SYS00000000038	329.50	0.00000000	20141226	023		073275		20141226	
4921	0	_SYS00000000038	369.50	0.00000000	20141226	023		209178		20141226	
4921	1	_SYS00000000127	0.00	369.50000000	20141226	023		209178		20141226	
4922	0	_SYS00000000127	0.00	517.78000000	20141226	023		235366		20141226	
4922	1	_SYS00000000038	517.78	0.00000000	20141226	023		235366		20141226	
4923	0	_SYS00000000038	423.64	0.00000000	20141226	023		292445		20141226	
4923	1	_SYS00000000127	0.00	423.64000000	20141226	023		292445		20141226	
4924	0	_SYS00000000127	0.00	428.34000000	20141226	023		337453		20141226	
4924	1	_SYS00000000038	428.34	0.00000000	20141226	023		337453		20141226	
4925	0	_SYS00000000038	254.18	0.00000000	20141226	023		477676		20141226	
4925	1	_SYS00000000127	0.00	254.18000000	20141226	023		477676		20141226	
4926	0	_SYS00000000127	0.00	6922.83000000	20141226	023		554351		20141226	
4926	1	_SYS00000000032	6922.83	0.00000000	20141226	023		554351		20141226	
4927	0	_SYS00000000127	0.00	235.35000000	20141226	023		807166		20141226	
4927	1	_SYS00000000038	235.35	0.00000000	20141226	023		807166		20141226	
4928	0	_SYS00000000032	9557.21	0.00000000	20141227	023		0902745		20141227	
4928	1	_SYS00000000127	0.00	9557.21000000	20141227	023		0902745		20141227	
4929	0	_SYS00000000127	0.00	882.56000000	20141227	023		303348		20141227	
4929	1	_SYS00000000038	882.56	0.00000000	20141227	023		303348		20141227	
4930	0	_SYS00000000038	207.10	0.00000000	20141227	023		485491		20141227	
4930	1	_SYS00000000127	0.00	207.10000000	20141227	023		485491		20141227	
4931	0	_SYS00000000127	0.00	235.35000000	20141227	023		564564		20141227	
4931	1	_SYS00000000038	235.35	0.00000000	20141227	023		564564		20141227	
4932	0	_SYS00000000038	263.59	0.00000000	20141227	023		625658		20141227	
4932	1	_SYS00000000127	0.00	263.59000000	20141227	023		625658		20141227	
4933	0	_SYS00000000127	0.00	677.82000000	20141227	023		630535		20141227	
4933	1	_SYS00000000038	677.82	0.00000000	20141227	023		630535		20141227	
4934	0	_SYS00000000038	508.36	0.00000000	20141227	023		705694		20141227	
4934	1	_SYS00000000127	0.00	508.36000000	20141227	023		705694		20141227	
4935	0	_SYS00000000127	0.00	141.21000000	20141227	023		705863		20141227	
4935	1	_SYS00000000038	141.21	0.00000000	20141227	023		705863		20141227	
4936	0	_SYS00000000032	8736.27	0.00000000	20141228	023		0903140		20141228	
4936	1	_SYS00000000127	0.00	8736.27000000	20141228	023		0903140		20141228	
4937	0	_SYS00000000127	0.00	268.30000000	20141228	023		119134		20141228	
4937	1	_SYS00000000038	268.30	0.00000000	20141228	023		119134		20141228	
4938	0	_SYS00000000038	258.88	0.00000000	20141228	023		157612		20141228	
4938	1	_SYS00000000127	0.00	258.88000000	20141228	023		157612		20141228	
4939	0	_SYS00000000127	0.00	202.39000000	20141228	023		226377		20141228	
4939	1	_SYS00000000038	202.39	0.00000000	20141228	023		226377		20141228	
4940	0	_SYS00000000127	0.00	651.93000000	20141228	023		264140		20141228	
4940	1	_SYS00000000037	651.93	0.00000000	20141228	023		264140		20141228	
4941	0	_SYS00000000038	527.19	0.00000000	20141229	023		021041		20141229	
4941	1	_SYS00000000127	0.00	527.19000000	20141229	023		021041		20141229	
4942	0	_SYS00000000127	0.00	174.16000000	20141229	023		065942		20141229	
4942	1	_SYS00000000038	174.16	0.00000000	20141229	023		065942		20141229	
4943	0	_SYS00000000127	0.00	7581.76000000	20141229	023		0902535		20141229	
4943	1	_SYS00000000032	7581.76	0.00000000	20141229	023		0902535		20141229	
4944	0	_SYS00000000127	0.00	520.13000000	20141229	023		156591		20141229	
4944	1	_SYS00000000038	520.13	0.00000000	20141229	023		156591		20141229	
4945	0	_SYS00000000038	494.24	0.00000000	20141229	023		244016		20141229	
4945	1	_SYS00000000127	0.00	494.24000000	20141229	023		244016		20141229	
4946	0	_SYS00000000127	0.00	494.24000000	20141229	023		251110		20141229	
